0.009157657623291016,-0.00015156143085547286
0.01656174659729004,-0.0003513969290763499
0.04745912551879883,-8.229825701035842e-05
0.07167291641235352,-0.00031940354581853843
0.10880184173583984,-0.0003994686068856903
0.12044167518615723,-0.0005522833724562821
0.12749648094177246,-0.0003760494570844721
0.1365680694580078,-0.0004378083042658262
0.16104888916015625,-0.0006130893033542882
0.1769876480102539,-0.0006183359805842502
0.18451833724975586,-0.000607960482568633
0.1903533935546875,-0.0006008955221077913
0.1985323429107666,-0.0009469492402655837
0.22305917739868164,-0.00021464193365551982
0.2468719482421875,-0.0009066653217797727
0.2617051601409912,-0.0008674818465869198
0.2680373191833496,-0.0009232912331766239
0.276669979095459,-0.0003188488917310725
0.306621789932251,-0.0008032632569814873
0.3147435188293457,-0.0007215413928003698
0.32315731048583984,-0.00025510204081632655
0.3307929039001465,-0.0005102040816326531
